"Site_ID","Site_Name","Latitude","Longitude","Elevation","Sample_ID","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Species"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-B-1","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Acer rubrum",-56.450913027,-6.7160893519,NA,0.391176246048248,0.0511050523729416,NA,"SPATIAL",384,"HARV2","Acer rubrum"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-B-2","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Acer rubrum",-60.3380878956,-6.548541122,NA,0.381652654736862,0.0476633707441593,NA,"SPATIAL",384,"HARV2","Acer rubrum"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-B-3","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Acer rubrum",-56.4735571037,-5.872450453,NA,0.403946591832578,0.0510552251961413,NA,"SPATIAL",384,"HARV2","Acer rubrum"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-B-4","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Acer rubrum",-59.231967445,-6.5160324152,NA,0.461407660960365,0.0741231296399708,NA,"SPATIAL",384,"HARV2","Acer rubrum"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-B-5","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Acer rubrum",-52.405961823,-2.3125243088,NA,0.390385367276521,0.0592337520341629,NA,"SPATIAL",384,"HARV2","Acer rubrum"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-C-1","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Pinus strobus",-79.716485158,-11.4764657092,NA,0.434941486813785,0.0576984232149524,NA,"SPATIAL",384,"HARV2","Pinus strobus"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-C-2","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Pinus strobus",-52.7371662681,4.8772910519,NA,0.392231917609157,0.0852866613027689,NA,"SPATIAL",384,"HARV2","Pinus strobus"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-C-3","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Pinus strobus",-49.9969150806,-1.28229544,NA,0.395735709984646,0.0613605979958392,NA,"SPATIAL",384,"HARV2","Pinus strobus"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-C-4","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Pinus strobus",-58.8093701816,-3.5239400387,NA,0.377262949099467,0.052554517949355,NA,"SPATIAL",384,"HARV2","Pinus strobus"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-C-5","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Pinus strobus",-63.7496837285,-5.6854910147,NA,0.396849053797955,0.0493889894350747,NA,"SPATIAL",384,"HARV2","Pinus strobus"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-D-1","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Tsuga canadensis",-59.4843877387,-7.1192360356,NA,0.388001439791874,0.0449444964158189,NA,"SPATIAL",384,"HARV2","Tsuga canadensis"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-D-2","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Tsuga canadensis",-72.6499077237,-8.6447303753,NA,0.388001765794802,0.0483174332050273,NA,"SPATIAL",384,"HARV2","Tsuga canadensis"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-D-3","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Tsuga canadensis",-61.8376333885,-6.5982796521,NA,0.392211425652774,0.0483331487662007,NA,"SPATIAL",384,"HARV2","Tsuga canadensis"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-D-4","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Tsuga canadensis",-62.1461641592,-6.6995467623,NA,0.385136760659912,0.048119224511227,NA,"SPATIAL",384,"HARV2","Tsuga canadensis"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-D-5","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Tsuga canadensis",-79.0371767812,-9.2311812188,NA,0.437829952170457,0.051688308131309,NA,"SPATIAL",384,"HARV2","Tsuga canadensis"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-E-1","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Betula alleghaniensis",-53.6674895514,-4.4185102559,NA,0.437329330664205,0.0633279597998961,NA,"SPATIAL",384,"HARV2","Betula alleghaniensis"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-E-2","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Betula alleghaniensis",-57.636802597,-5.1583698989,NA,0.459137494472341,0.0560775594982882,NA,"SPATIAL",384,"HARV2","Betula alleghaniensis"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-E-3","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Betula alleghaniensis",-57.5883836953,-5.725705473,NA,0.390476778944894,0.0495533622389781,NA,"SPATIAL",384,"HARV2","Betula alleghaniensis"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-E-4","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Betula alleghaniensis",-44.4923288865,-2.1272706607,NA,0.458841262252707,0.0602721623596424,NA,"SPATIAL",384,"HARV2","Betula alleghaniensis"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-E-5","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Betula alleghaniensis",-53.9993437902,-4.7640747255,NA,0.406358163064399,0.0536278711676041,NA,"SPATIAL",384,"HARV2","Betula alleghaniensis"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-A-1","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Pseudotsuga menziesii",-74.8720689654,-7.3529584289,NA,0.411555237704796,0.0473027773147642,NA,"SPATIAL",384,"WREF1","Pseudotsuga menziesii"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-A-2","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Pseudotsuga menziesii",-62.0710122227,-3.1133055219,NA,0.412857328546216,0.0579955238616321,NA,"SPATIAL",384,"WREF1","Pseudotsuga menziesii"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-A-3","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Pseudotsuga menziesii",-67.4231842369,-4.4707005115,NA,0.462367567789869,0.0632785346187946,NA,"SPATIAL",384,"WREF1","Pseudotsuga menziesii"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-A-4","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Pseudotsuga menziesii",-67.289277406,-4.9087424447,NA,0.421784230838603,0.0557745181618621,NA,"SPATIAL",384,"WREF1","Pseudotsuga menziesii"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-A-5","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Pseudotsuga menziesii",-76.1354502436,-5.5087066548,NA,0.4392607491384,0.0568479006428452,NA,"SPATIAL",384,"WREF1","Pseudotsuga menziesii"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-B-1","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Tsuga heterophylia",-71.5635466672,-6.2557636627,NA,0.431906312568455,0.048068428214071,NA,"SPATIAL",384,"WREF1","Tsuga heterophylia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-B-2","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Tsuga heterophylia",-71.2007056008,-5.6256990361,NA,0.436069649151695,0.0623656686270161,NA,"SPATIAL",384,"WREF1","Tsuga heterophylia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-B-3","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Tsuga heterophylia",-80.6276651727,-8.2417567717,NA,0.415190587707574,0.0504533279865688,NA,"SPATIAL",384,"WREF1","Tsuga heterophylia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-B-4","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Tsuga heterophylia",-74.9059715392,-6.2166900031,NA,0.408078613227485,0.048164566214429,NA,"SPATIAL",384,"WREF1","Tsuga heterophylia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-B-5","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Tsuga heterophylia",-77.3775031921,-7.0304668722,NA,0.419810171028508,0.0472232451322363,NA,"SPATIAL",384,"WREF1","Tsuga heterophylia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-C-1","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Thuja plicata",-74.6650812271,-6.8836609766,NA,0.408938265521979,0.0477586092987142,NA,"SPATIAL",384,"WREF1","Thuja plicata"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-C-2","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Thuja plicata",-67.0149877919,-4.9882610434,NA,0.401553347787639,0.0505632871097272,NA,"SPATIAL",384,"WREF1","Thuja plicata"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-C-3","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Thuja plicata",-71.2205549434,-3.0108328743,NA,0.418388117884104,0.0577033204829078,NA,"SPATIAL",384,"WREF1","Thuja plicata"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-C-4","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Thuja plicata",-78.7819600821,-6.9248744447,NA,0.438472607402396,0.0577590638158019,NA,"SPATIAL",384,"WREF1","Thuja plicata"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-C-5","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Thuja plicata",-68.2713878605,-4.2363793314,NA,0.409385031970519,0.055614670425545,NA,"SPATIAL",384,"WREF1","Thuja plicata"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-D-1","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Taxus brevifolia",-66.1303441092,-5.7429485766,NA,0.414541426504127,0.0553370332451698,NA,"SPATIAL",384,"WREF1","Taxus brevifolia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-D-2","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Taxus brevifolia",-49.1614644055,-2.470704457,NA,0.406244962945425,0.0623887937590501,NA,"SPATIAL",384,"WREF1","Taxus brevifolia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-D-3","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Taxus brevifolia",-45.6543468923,-1.5774380404,NA,0.486475216882371,0.0697943540424939,NA,"SPATIAL",384,"WREF1","Taxus brevifolia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-D-4","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Taxus brevifolia",-66.6860025308,-1.3413535217,NA,0.401029711222927,0.0627365888455608,NA,"SPATIAL",384,"WREF1","Taxus brevifolia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-D-5","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Taxus brevifolia",-64.763315828,-4.6688963653,NA,0.419245721917401,0.05277239698311,NA,"SPATIAL",384,"WREF1","Taxus brevifolia"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-E-1","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Gaultheria shallon",-54.4432180074,-4.9401025333,NA,0.412655371047974,0.0516084301546401,NA,"SPATIAL",384,"WREF1","Gaultheria shallon"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-E-2","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Gaultheria shallon",-52.3175026485,-3.2237612898,NA,0.442629901238132,0.0576038752607682,NA,"SPATIAL",384,"WREF1","Gaultheria shallon"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-E-3","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Gaultheria shallon",-49.2442172454,-4.5135653926,NA,0.412055356917119,0.0547862543441771,NA,"SPATIAL",384,"WREF1","Gaultheria shallon"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-E-4","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Gaultheria shallon",-70.7389649833,-7.2530690498,NA,0.404726843253952,0.0488431523841557,NA,"SPATIAL",384,"WREF1","Gaultheria shallon"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"21-070_WREF1-E-5","Stem","",NA,"2020-10-01 00:00:00",7,NA,NA,"Gaultheria shallon",-48.6401504236,-5.3135685867,NA,0.429891294847792,0.0537129364680319,NA,"SPATIAL",384,"WREF1","Gaultheria shallon"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-A-1","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pseudotsuga menziesii",-144.0364498756,-14.6568839141,NA,0.624386892007871,0.0490891839030921,NA,"SPATIAL",384,"YELL2","Pseudotsuga menziesii"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-A-2","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pseudotsuga menziesii",-142.0992444168,-15.2754499181,NA,0.618004549442198,0.0534525585812055,NA,"SPATIAL",384,"YELL2","Pseudotsuga menziesii"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-A-3","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pseudotsuga menziesii",-137.8101738142,-8.9550187192,NA,0.603938066585661,0.0418122433063343,NA,"SPATIAL",384,"YELL2","Pseudotsuga menziesii"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-A-4","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pseudotsuga menziesii",-146.8930377959,-14.8600131526,NA,0.643917276715553,0.0555097966934369,NA,"SPATIAL",384,"YELL2","Pseudotsuga menziesii"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-B-1","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pinus contorta",-145.7790363588,-13.824322637,NA,0.642694890714563,0.0581759649212619,NA,"SPATIAL",384,"YELL2","Pinus contorta"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-B-2","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pinus contorta",-138.1270981042,-12.7712782019,NA,0.600349879606804,0.0452586306515016,NA,"SPATIAL",384,"YELL2","Pinus contorta"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-B-3","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pinus contorta",-142.9481838984,-15.1591269894,NA,0.620523514064747,0.050487073560152,NA,"SPATIAL",384,"YELL2","Pinus contorta"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-B-4","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pinus contorta",-148.6425541877,-15.4535847202,NA,0.642719545802402,0.0534125698896595,NA,"SPATIAL",384,"YELL2","Pinus contorta"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-C-1","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Artemisia tridentate",-146.8577467964,-14.5671087227,NA,0.642962091583044,0.0530518663079538,NA,"SPATIAL",384,"YELL2","Artemisia tridentata"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-C-2","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Artemisia tridentate",-115.2181510179,-8.965605061,NA,0.519804525751367,0.0439609237679375,NA,"SPATIAL",384,"YELL2","Artemisia tridentata"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-C-3","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Artemisia tridentate",-129.1018283945,-12.0212824847,NA,0.565320318150844,0.0451221659011907,NA,"SPATIAL",384,"YELL2","Artemisia tridentata"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-C-4","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Artemisia tridentate",-135.0134406426,-12.6405394329,NA,0.587564879328556,0.0448284800409772,NA,"SPATIAL",384,"YELL2","Artemisia tridentata"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-D-1","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Festuca spp.",-85.3748987261,-5.7587601996,NA,0.44274914479354,0.0462758849460516,NA,"SPATIAL",384,"YELL2","Festuca spp."
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-D-2","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Festuca spp.",-82.3929441681,-4.5664885414,NA,0.42734339049099,0.0487317390349178,NA,"SPATIAL",384,"YELL2","Festuca spp."
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-D-3","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Festuca spp.",-88.9109258645,-4.4102377331,NA,0.437638617702637,0.0507598911051877,NA,"SPATIAL",384,"YELL2","Festuca spp."
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-D-4","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Festuca spp.",-83.1174960231,-3.9475914972,NA,0.426138185067167,0.0510743362614395,NA,"SPATIAL",384,"YELL2","Festuca spp."
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-E-1","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Poaceae sp.; Phleum pratense",-98.7773656874,-10.7858501168,NA,0.459481808505579,0.0424709111511656,NA,"SPATIAL",384,"YELL2","Poaceae sp."
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-E-2","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Poaceae sp.; Achnatherum richardsonii",-89.4885552239,-6.4881661069,NA,0.448681161817305,0.0475066697170933,NA,"SPATIAL",384,"YELL2","Poaceae sp."
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-E-3","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Poaceae sp.; Achnatherum richardsonii",-87.4171553615,-8.5434158734,NA,0.432789303118247,0.043422615558628,NA,"SPATIAL",384,"YELL2","Poaceae sp."
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"21-071_YELL2-E-4","Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Poaceae sp.; Achnatherum richardsonii",-97.858416688,-8.4432881671,NA,0.48696964963631,0.0420762366167682,NA,"SPATIAL",384,"YELL2","Poaceae sp."
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-A-1","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-42.0867076899,-5.5855153693,NA,0.418238962951555,0.047610553101399,NA,"SPATIAL",384,"SCBI3","Liriodendron tulipifera"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-A-2","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-49.5475816005,-5.685456907,NA,0.422150667690838,0.0494007469137975,NA,"SPATIAL",384,"SCBI3","Liriodendron tulipifera"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-A-3","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-47.4331097304,-5.6914886758,NA,0.411652440712622,0.0527834070636856,NA,"SPATIAL",384,"SCBI3","Liriodendron tulipifera"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-A-4","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-47.5368386676,-4.8793473504,NA,0.419331934620913,0.0518919110823285,NA,"SPATIAL",384,"SCBI3","Liriodendron tulipifera"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-A-5","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-50.6689271908,-7.0660357971,NA,0.424340778737669,0.0559436332891076,NA,"SPATIAL",384,"SCBI3","Liriodendron tulipifera"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-B-1","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-42.1078897407,-5.3756897903,NA,0.421291913812185,0.0490767738581911,NA,"SPATIAL",384,"SCBI3","Quercus rubra"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-B-2","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-40.8779437644,-3.4051615012,NA,0.44088352056673,0.0553733330790209,NA,"SPATIAL",384,"SCBI3","Quercus rubra"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-B-3","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-46.1628413707,-3.8122062156,NA,0.416192750223291,0.0521099429219249,NA,"SPATIAL",384,"SCBI3","Quercus rubra"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-B-4","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-50.8667624941,-6.1767673067,NA,0.405648498643445,0.0506683419812775,NA,"SPATIAL",384,"SCBI3","Quercus rubra"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-B-5","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-48.4443259068,-5.9030773703,NA,0.411627143372567,0.0481063227776388,NA,"SPATIAL",384,"SCBI3","Quercus rubra"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-C-1","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-46.7676142311,-5.7894987737,NA,0.419850468326346,0.0490354578520706,NA,"SPATIAL",384,"SCBI3","Quercus alba"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-C-2","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-42.6714816617,-4.7702668258,NA,0.42658490622679,0.0551586541538474,NA,"SPATIAL",384,"SCBI3","Quercus alba"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-C-3","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-56.3481052718,-6.7441220695,NA,0.419154390709444,0.0507605349792227,NA,"SPATIAL",384,"SCBI3","Quercus alba"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-C-4","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-42.7878110162,-5.5945139915,NA,0.426399196223743,0.0486103668541186,NA,"SPATIAL",384,"SCBI3","Quercus alba"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-C-5","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-65.3023489816,-7.3543021193,NA,0.400944191504107,0.0448831976447744,NA,"SPATIAL",384,"SCBI3","Quercus alba"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-D-1","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-46.1486716527,-6.1458975327,NA,0.418331549851818,0.0494281176260792,NA,"SPATIAL",384,"SCBI3","Juglans nigra"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-D-2","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-55.1282727369,-6.6078959127,NA,0.430185693413488,0.0530342616666462,NA,"SPATIAL",384,"SCBI3","Juglans nigra"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-D-3","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-34.2697860844,-3.8694400055,NA,0.441058045811217,0.0518010509854647,NA,"SPATIAL",384,"SCBI3","Juglans nigra"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-D-4","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-23.9095161855,-1.8187035688,NA,0.464406340605533,0.0584655205123972,NA,"SPATIAL",384,"SCBI3","Juglans nigra"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"21-072_SCBI3-D-5","Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-40.8575007619,-3.6560382696,NA,0.440967536307054,0.0575975456086548,NA,"SPATIAL",384,"SCBI3","Juglans nigra"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"21-267_UNDE2-E-5","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Abies balsamea",-73.2476318259,-9.4040385981,NA,0.410729142661356,0.0434912395847041,NA,"SPATIAL",384,"UNDE2","Abies balsamea"
